Ward,Old Ward,Borough,WardName,1  Total;2001/02,1  Total;2002/03,1  Total;2003/04,1  Total;2004/05,1  Total;2005/06,1  Total;2006/07,1  Total;2007/08,1  Total;2008/09,1  Total;2009/10,1  Total;2010/11,1  Total;2011/12,1  Total;2012/13,1  Total;2013/14,1  Total;2014/15,2  Violence Against The Person;2001/02,2  Violence Against The Person;2002/03,2  Violence Against The Person;2003/04,2  Violence Against The Person;2004/05,2  Violence Against The Person;2005/06,2  Violence Against The Person;2006/07,2  Violence Against The Person;2007/08,2  Violence Against The Person;2008/09,2  Violence Against The Person;2009/10,2  Violence Against The Person;2010/11,2  Violence Against The Person;2011/12,2  Violence Against The Person;2012/13,2  Violence Against The Person;2013/14,2  Violence Against The Person;2014/15,3  Sexual Offences;2001/02,3  Sexual Offences;2002/03,3  Sexual Offences;2003/04,3  Sexual Offences;2004/05,3  Sexual Offences;2005/06,3  Sexual Offences;2006/07,3  Sexual Offences;2007/08,3  Sexual Offences;2008/09,3  Sexual Offences;2009/10,3  Sexual Offences;2010/11,3  Sexual Offences;2011/12,3  Sexual Offences;2012/13,3  Sexual Offences;2013/14,3  Sexual Offences;2014/15,4  Robbery;2001/02,4  Robbery;2002/03,4  Robbery;2003/04,4  Robbery;2004/05,4  Robbery;2005/06,4  Robbery;2006/07,4  Robbery;2007/08,4  Robbery;2008/09,4  Robbery;2009/10,4  Robbery;2010/11,4  Robbery;2011/12,4  Robbery;2012/13,4  Robbery;2013/14,4  Robbery;2014/15,5  Burglary;2001/02,5  Burglary;2002/03,5  Burglary;2003/04,5  Burglary;2004/05,5  Burglary;2005/06,5  Burglary;2006/07,5  Burglary;2007/08,5  Burglary;2008/09,5  Burglary;2009/10,5  Burglary;2010/11,5  Burglary;2011/12,5  Burglary;2012/13,5  Burglary;2013/14,5  Burglary;2014/15,6  Theft And Handling;2001/02,6  Theft And Handling;2002/03,6  Theft And Handling;2003/04,6  Theft And Handling;2004/05,6  Theft And Handling;2005/06,6  Theft And Handling;2006/07,6  Theft And Handling;2007/08,6  Theft And Handling;2008/09,6  Theft And Handling;2009/10,6  Theft And Handling;2010/11,6  Theft And Handling;2011/12,6  Theft And Handling;2012/13,6  Theft And Handling;2013/14,6  Theft And Handling;2014/15,7  Fraud Or Forgery*;2001/02,7  Fraud Or Forgery*;2002/03,7  Fraud Or Forgery*;2003/04,7  Fraud Or Forgery*;2004/05,7  Fraud Or Forgery*;2005/06,7  Fraud Or Forgery*;2006/07,7  Fraud Or Forgery*;2007/08,7  Fraud Or Forgery*;2008/09,7  Fraud Or Forgery*;2009/10,7  Fraud Or Forgery*;2010/11,7  Fraud Or Forgery*;2011/12,7  Fraud Or Forgery*;2012/13,7  Fraud Or Forgery*;2013/14,7  Fraud Or Forgery*;2014/15,8  Criminal Damage;2001/02,8  Criminal Damage;2002/03,8  Criminal Damage;2003/04,8  Criminal Damage;2004/05,8  Criminal Damage;2005/06,8  Criminal Damage;2006/07,8  Criminal Damage;2007/08,8  Criminal Damage;2008/09,8  Criminal Damage;2009/10,8  Criminal Damage;2010/11,8  Criminal Damage;2011/12,8  Criminal Damage;2012/13,8  Criminal Damage;2013/14,8  Criminal Damage;2014/15,9  Drugs;2001/02,9  Drugs;2002/03,9  Drugs;2003/04,9  Drugs;2004/05,9  Drugs;2005/06,9  Drugs;2006/07,9  Drugs;2007/08,9  Drugs;2008/09,9  Drugs;2009/10,9  Drugs;2010/11,9  Drugs;2011/12,9  Drugs;2012/13,9  Drugs;2013/14,9  Drugs;2014/15,10  Other Notifiable Offences;2001/02,10  Other Notifiable Offences;2002/03,10  Other Notifiable Offences;2003/04,10  Other Notifiable Offences;2004/05,10  Other Notifiable Offences;2005/06,10  Other Notifiable Offences;2006/07,10  Other Notifiable Offences;2007/08,10  Other Notifiable Offences;2008/09,10  Other Notifiable Offences;2009/10,10  Other Notifiable Offences;2010/11,10  Other Notifiable Offences;2011/12,10  Other Notifiable Offences;2012/13,10  Other Notifiable Offences;2013/14,10  Other Notifiable Offences;2014/15,Population;2001,Population;2002,Population;2003,Population;2004,Population;2005,Population;2006,Population;2007,Population;2008,Population;2009,Population;2010,Population;2011,Population;2012,Population;2013
E05000226,201,Greenwich,Plumstead,105.2226267,115.3103448,114.8395722,121.8970473,115.537601,106.0437523,106.2897352,102.3781724,87.66154596,87.35120837,84.94047619,74.73372781,66.5134841,78.72777845,35.21422571,37.44827586,31.81818182,36.64750457,32.56681168,34.97713509,32.34368249,31.5860628,25.17678615,23.26560058,24.04761905,20.94674556,22.55411779,31.50320474,0.980117614,1.448275862,1.671122995,1.175855762,1.118707272,2.41008528,1.234491698,4.363055368,3.230919288,2.705302393,2.202380952,1.538461538,1.572136897,2.237271738,3.080369644,3.103448276,3.20855615,4.638097727,5.096333126,3.955011741,5.123140547,4.731764272,3.169958547,3.667187688,3.214285714,2.662721893,1.269802878,2.11633813,8.611033324,9.103448276,12.36631016,9.537496734,10.44126787,7.971820541,9.258687735,12.53610275,9.875640088,10.22003126,9.464285714,7.514792899,6.228080784,7.195549643,27.8633436,31.44827586,35.69518717,34.09981709,34.12057178,24.1008528,27.28226653,20.70915013,16.52036089,21.34182999,20.71428571,18.46153846,14.6329665,17.8981739,3.010361243,3.724137931,1.871657754,4.376796446,2.734617775,4.758373501,4.135547188,3.564186075,3.840526701,4.929662138,4.285714286,3.668639053,0.120933607,0.120933607,22.33267992,25.03448276,24.59893048,26.06480272,24.05220634,22.55592634,17.90012962,14.01093836,14.14289198,13.16580498,11.72619048,8.224852071,7.437416858,6.832748821,2.80033604,2.896551724,2.606951872,4.115495166,4.101926663,4.325794092,7.160051849,9.156271124,7,4,7,10,10,9,1,1,1,1,1,1,1.851737547,1.720641553,4.450134114,3.607069857,2.023809524,1.656804734,3.08380699,2.297738542,14284,14500,14960,15308,16090,16182,16201,16273,16404,16634,16800,16900,16538
E05000227,202,Greenwich,Shooters Hill,67.82782168,71.22093023,66.50653055,61.42305407,59.89266547,57.21697773,69.33508311,69.71613473,61.8762475,60.66203635,50.14814815,44.92647059,45.59430071,46.26921635,17.72423847,15.98837209,15.38807987,14.70588235,16.24329159,14.19615191,14.8002333,16.03176938,15.96806387,13.37372543,12.37037037,10.22058824,16.19797525,16.87289089,0.690554746,1.223990208,0.600510434,1.114081996,0.644007156,0.720616848,1.093613298,0.735402265,0.44355733,0.812767844,1.111111111,0.955882353,0.899887514,0.899887514,1.381109491,1.453488372,1.576339889,2.079619727,1.502683363,1.65741875,1.531058618,2.206206795,1.626376876,1.994975617,2.074074074,1.397058824,0.674915636,0.674915636,9.360853219,9.562423501,8.707401291,7.650029709,7.942754919,8.142970383,11.30067075,15.00220621,15.08094921,13.5215014,8.814814815,8.602941176,7.499062617,6.299212598,22.63485,26.31578947,22.74433268,18.34521687,17.45974955,15.99769403,22.52843395,17.57611413,13.60242478,17.65922861,14.51851852,14.77941176,11.54855643,13.49831271,0.767283051,0.535495716,0.450382825,1.039809863,0.357781753,0.792678533,1.312335958,1.323724077,1.478524433,1.182207773,0.666666667,1.691176471,0.149981252,0.074990626,13.50418169,14.45838433,14.86263324,13.74034462,12.66547406,12.82697989,12.90463692,11.25165466,9.462556369,9.383774198,8,5.735294118,5.324334458,5.324334458,1.688022712,1.223990208,1.726467497,2.079619727,2.790697674,2.594220653,3.280839895,4.118252684,3,2,2,1,2,2,0,0,0,1,0,0,0.583260426,1.47080453,1.330671989,0.664991872,0.296296296,0.073529412,1.049868766,1.049868766,13033,13072,13322,13464,13975,13877,13716,13598,13527,13534,13500,13600,13335
E05000228,203,Greenwich,Thamesmead Moorings,119.1735954,111.6142358,125.5183649,119.8243413,117.3009274,115.580667,119.0843316,113.9558807,94.30956827,91.56816391,84.94949495,72.82555283,69.61530951,70.49404413,28.55463173,21.68732126,24.28909953,31.71615781,32.04349217,29.0487011,30.12691258,27.88890159,25.48610348,21.69687418,21.76767677,21.13022113,21.57781683,26.02030853,1.931636852,1.350492533,2.665876777,1.951763558,2.046690118,0.859792422,1.245403867,1.657332267,1.53795452,1.628578934,1.161616162,1.031941032,1.318101933,1.708650654,1.595700008,1.588814744,1.777251185,2.927645337,4.221298369,4.913099552,5.752579765,4.400502915,3.350543777,3.309692671,2.424242424,2.113022113,0.829916032,1.318101933,7.726547409,8.976803305,10.73755924,8.085877597,12.08826351,12.83547258,7.946862768,10.57263687,10.82060859,10.82216969,9.595959596,7.960687961,8.34797891,5.418863503,38.12883178,42.34191293,45.54206161,37.57144849,33.19475536,29.17152859,33.68520935,35.43262087,22.08063276,23.58812713,25.3030303,20.63882064,22.26127709,22.31009568,10.07810532,8.897362568,11.9964455,6.970584135,7.419251679,14.30940244,10.61558534,5.772088239,4.723717456,9.193590754,6.717171717,5.307125307,0.09763718,0.09763718,27.04291593,24.38830632,24.36315166,26.76704308,23.2811001,20.75784561,23.54406357,22.23111213,19.27935845,15.65537168,12.12121212,8.943488943,8.05506737,7.029876977,3.527336861,1.747696219,2.295616114,1.882057716,2.174608251,2.640791009,3.973431384,4.514801692,4,3,4,3,3,3,1,1,2,2,1,1,2.194283003,1.485884101,2.636493464,2.941949041,1.96969697,2.30958231,4.19839875,3.612575669,11907,12588,13504,14346,15635,16283,16862,17498,18206,19035,19800,20350,20484
E05000229,204,Greenwich,Woolwich Common,165.324178,161.0655204,149.883052,152.7992577,134.2016856,122.8358472,141.9934257,136.009832,115.225859,110.8686915,95.66951567,84.70914127,90.29694227,102.9915002,46.41489502,45.91637358,43.93450913,46.21094958,43.67301232,38.3238453,45.84409486,38.45028384,33.95151445,31.34868232,28.49002849,28.53185596,32.17794459,37.80770504,2.64096131,3.061091572,1.896453632,1.855861429,1.827076089,2.699688949,1.760976755,1.346052555,1.337131562,1.837285411,1.196581197,1.717451524,0.99348714,3.14604261,5.612042784,3.777517259,6.258296985,7.05227343,6.011669712,5.868889019,6.163418643,5.325686194,5.464798558,4.191307343,3.817663818,2.216066482,2.04216801,2.31813666,10.76191734,11.39768139,8.281180858,12.74358181,10.01944952,8.275133517,11.91594271,15.21624627,9.243648625,10.27731527,8.888888889,6.371191136,5.298598079,5.684954189,46.94308728,52.95037124,49.11814906,39.83915868,35.36276301,28.22935618,35.86522658,35.99227483,28.95180513,33.9897801,24.15954416,24.54293629,31.73639475,37.20057401,6.668427308,7.229386479,5.499715532,4.948963811,3.300524548,7.160044604,6.80911012,2.575057061,4.360211616,5.224780387,3.874643875,3.878116343,0.16558119,0.05519373,35.05876139,27.48469454,29.33181617,30.06495515,23.57517534,23.71031164,21.36651796,20.71750454,18.54543341,14.81311362,12.53561254,9.030470914,8.996577989,9.217352909,9.309388617,7.229386479,3.792907263,7.732755954,9.66582189,6.866600153,10.38976286,14.68953005,11,8,11,7,8,6,2,2,2,2,1,2,1.878375205,1.697196699,1.976629266,1.26313372,1.994301994,1.606648199,1.15906833,1.49023071,15146,15354,15819,16165,16967,17039,17036,17087,17201,17417,17550,18050,18118
E05000230,205,Greenwich,Woolwich Riverside,264.7013309,252.6737968,232.6103741,230.223531,225.3853804,192.7674475,196.5348577,184.6709885,173.9880853,150.1504729,130.2604167,113.6138614,101.4443583,112.7859636,58.57319715,58.30362448,52.64266161,60.96908044,61.35007459,52.16131369,50.26813601,41.87941025,41.70146428,37.99441101,34.58333333,32.52475248,31.64986429,39.11399767,3.714020427,2.302436126,2.597037973,1.472359791,2.23769269,1.388553489,1.767929754,2.12265504,1.391904682,1.773430782,1.770833333,1.782178218,1.599457154,1.987204343,4.719900959,6.535947712,5.615217239,8.633382412,8.142715067,9.297271191,7.543166951,8.490620159,6.79249485,4.514187446,3.75,3.514851485,2.08414114,1.74486235,19.03435469,20.94474153,19.44268969,14.8574488,17.15564396,14.36851002,14.96847192,17.49756182,11.80335171,11.71539123,10.41666667,8.069306931,7.900348972,6.494765413,112.9681213,108.5115865,95.03755177,77.36581448,79.06514172,62.72639459,69.24391538,66.26125868,68.370358,59.43680138,49.21875,45.0990099,37.95075611,43.62155874,21.27824203,14.92869875,14.0380431,12.84968545,12.99104923,14.36851002,14.26130002,10.78538236,8.01737097,7.684866724,5.833333333,4.306930693,0.387747189,0.33927879,33.34880842,29.04040404,33.90187408,35.53741132,30.89259075,28.73702004,26.46001532,23.80815788,23.99643672,17.6805675,15.625,10.34653465,9.548274525,10.12989531,7.428040854,8.169934641,5.895978101,9.302636863,9.945300845,7.84834581,9.546820673,11.41644197,9,7,7,6,8,7,4,4,3,9,4,2,2.475101656,2.409500316,2.728133177,2.257093723,1.614583333,1.584158416,2.471888329,2.326483133,12924,13464,14247,14942,16088,16564,16969,17431,17961,18608,19200,20200,20632
E05000231,0,Hackney,Brownswood,150.9743059,152.8342709,149.4073882,139.4907208,106.3629357,113.7251498,126.0762608,103.5180299,78.82425633,79.10407964,90.13452915,78.37606838,73.79287753,87.33059524,22.50387998,26.30895716,27.16497967,27.27665084,26.5479147,29.16919872,27.32384467,20.31662269,17.21246359,18.3094836,18.92376682,17.86324786,19.00121803,0,1.379548198,1.5577672,3.720044987,2.503236944,2.826068339,4.948346211,2.547882622,2.90237467,1.677111837,2.755310639,1.434977578,1.367521368,1.055623224,0,10.43283325,10.47165729,9.602906826,8.718170047,7.878735977,8.247243684,8.610086101,5.540897098,3.883837938,4.621811395,5.739910314,3.760683761,3.978887536,0,27.15985515,27.08784076,24.13703608,17.17738455,12.84576518,10.59119715,10.71867862,14.77572559,10.59228529,9.065860812,13.99103139,12.05128205,9.987819732,0,55.09570616,55.38727823,48.70663552,43.67716875,32.20005138,40.97577915,44.2804428,26.38522427,24.80360138,25.9532486,31.47982063,29.65811966,28.82663419,0,11.12260735,6.750324535,11.16013496,10.7034959,3.939367988,2.257140377,3.250746793,4.661389622,4.766528378,2.577548662,3.408071749,3.418803419,0.081201786,0,18.27901362,16.70272609,17.99463621,17.17738455,12.50321144,11.28570188,12.91512915,10.20228672,9.268249625,6.666074127,7.264573991,5.128205128,5.196914332,0,3.793757544,6.663781913,5.277273121,11.04876996,6.594159459,4.948346211,14.40871552,16.97449428,6,8,7,4,4,0,1,2,2,1,1,1,2.020734493,1.759014952,0.794421396,1.06657186,1.076233184,0.854700855,1.055623224,0,11598,11555,11559,11585,11677,11519,11382,11370,11329,11251,11150,11700,12315
E05000232,0,Hackney,Cazenove,113.3091855,113.0719549,102.9098652,94.94217159,91.64510475,75.10305029,77.52315943,69.52252752,62.01670275,60.81029913,54.72118959,51.23595506,46.8403126,49.74671006,23.03334262,24.65205131,19.51738822,19.67892284,22.86954344,19.7856554,21.85925565,17.81613746,16.00680483,15.52442257,14.34944238,12.88389513,13.92553503,0,0.928763815,1.455471664,0.621007807,1.035732781,0.83465487,1.236603462,0.731350561,0.950193998,1.159913393,0.757288906,1.040892193,0.74906367,1.245968924,0,7.801616049,8.914763941,7.18594748,4.747108579,4.423670812,4.369332234,4.956931578,1.900387996,1.314568512,4.0136312,2.230483271,2.02247191,2.272060979,0,17.27500697,15.64632039,16.23491838,11.91092698,9.431600033,6.595218467,6.66341622,6.25544382,6.186204763,4.695191215,5.130111524,3.895131086,6.889475227,0,43.09464103,40.02547075,40.63165366,36.50958053,37.64293465,28.93652102,23.80952381,25.10095811,20.6464584,22.03710716,21.18959108,21.27340824,14.80504251,0,1.950404012,1.728372601,2.395315827,2.071465562,1.168516818,1.896125309,2.112790509,2.058753662,2.087844108,1.968951155,2.899628253,1.198501873,0.07329229,0,15.6032321,17.19275903,11.97657913,14.3276368,10.60011685,9.150865622,8.369900861,6.25544382,4.871636251,5.679666793,4.089219331,3.670411985,3.664614483,0,2.41478592,2.910943328,3.193754436,3.538753668,4.089808864,2.390766694,8.044856168,8.393380315,9,5,3,5,3,0,1,1,1,1,1,1,0.975134081,0.791828332,0.850603155,0.681560015,0.29739777,0.674157303,0.952799765,0,10767,10993,11272,11586,11981,12130,12306,12629,12932,13205,13450,13350,13644
E05000233,0,Hackney,Chatham,252.5022748,231.1544308,236.7454068,218.0560301,205.5021545,196.9124651,189.0224099,166.7725036,145.8900381,139.7356559,126.6917293,130.2985075,112.2709389,115.3046927,43.13011829,46.05204328,50.30621172,53.3823027,50.46403712,54.19609131,46.20006496,41.03826004,43.7047982,41.33241653,35.93984962,36.94029851,34.24107469,0,2.092811647,1.967271752,1.749781277,2.476938845,1.988730527,2.052882247,1.380318285,1.984441975,1.944163621,1.833600733,1.127819549,2.313432836,2.555304081,0,14.83166515,15.55933113,12.42344707,12.12845917,11.43520053,11.49614058,9.337447223,5.397682172,4.743759235,6.570402628,6.165413534,7.23880597,4.015477842,0,30.11828935,27.81006885,24.84689414,21.2675094,18.72721246,14.37017573,13.15362131,12.54167328,11.43168209,8.709603484,7.969924812,9.850746269,10.00219026,0,104.1856233,95.5021014,95.53805774,83.95968569,82.28372556,72.17933979,72.50730757,60.16828068,46.97099308,46.7568187,47.59398496,48.88059701,43.87822151,0,18.01637853,8.76330144,8.223972003,6.491288008,2.403049387,3.038265725,5.196492368,3.492617876,4.354926511,3.514401406,3.533834586,2.910447761,0,0,32.66606005,26.11106143,29.92125984,23.91527161,22.95326483,22.74593529,17.21338097,14.76424829,12.75371335,13.06440523,12.70676692,9.47761194,8.249981748,0,5.368516833,6.706608245,11.19860017,11.9576358,12.42956579,13.63113812,21.76031179,24.44832513,17,15,10,10,7,0,2,3,3,2,3,3,2.273465411,2.936974123,2.799595614,2.7504011,1.729323308,2.313432836,2.263269329,0,10990,11183,11430,11708,12068,12178,12316,12598,12859,13089,13300,13400,13697
E05000234,0,Hackney,Clissold,167.7576211,149.7459584,162.835075,129.2019617,120.9775613,100.4158725,90.1731117,79.05874386,78.03251355,73.85755455,77.14285714,74.14634146,71.44865421,75.4127561,23.19057415,21.33949192,24.26169923,21.04324565,22.78657158,22.61306533,19.98105245,17.01371254,20.5919133,17.4557431,15.67346939,13.33333333,15.86795311,0,1.683186834,1.755196305,1.272149023,1.159161837,0.95668812,0.693120776,0.689001809,1.777552057,0.75031263,0.658707287,0.897959184,1.138211382,0.717646121,0,12.06283898,10.43879908,9.541117674,7.044137316,4.870412246,6.064806793,4.047885626,4.824784154,3.751563151,2.552490737,1.959183673,2.845528455,3.109799856,0,26.74396858,25.77367206,26.6242617,21.04324565,17.39432945,11.52313291,11.11015416,9.818858981,9.420591913,9.962947715,8.571428571,11.13821138,9.329399569,0,72.84458575,61.52424942,69.0595184,56.26393223,52.70481823,42.28036735,32.98596159,26.40934485,29.09545644,28.98312063,36.89795918,34.71544715,31.49669085,0,2.61829063,2.401847575,6.996819627,2.496656264,1.217603061,1.212961359,1.464128843,1.354325377,1.33388912,0.98806093,1.224489796,1.951219512,0.079738458,0,25.24780251,20.7852194,20.35438437,16.5849309,15.30700991,10.65673194,9.559900095,9.395632301,6.169237182,6.998764924,6.448979592,4.06504065,5.342476677,0,1.963717973,4.434180139,3.362108133,2.318323674,4.08766742,4.938485531,9.21539919,7.448789572,5,5,4,4,4,0,1,1,1,1,2,0,1.119627939,1.015744033,1.667361401,0.98806093,1.06122449,0.81300813,1.11633841,0,10694,10825,11005,11215,11498,11542,11611,11814,11995,12145,12250,12300,12541
E05000235,0,Hackney,Dalston,328.3089967,283.916849,279.1739895,266.0806356,240.523721,226.0382125,231.1956271,189.5182243,172.0476395,168.0344971,173.2432432,178.9403974,165.3330279,158.5626619,53.60339143,48.04886944,49.64850615,58.82850139,53.90770225,48.47623559,45.57702671,41.27384752,36.73410819,34.49714842,31.01351351,30.99337748,31.97524497,0,2.543570419,2.826404085,2.37258348,3.888090609,2.505455427,6.07926733,3.002540611,3.266275703,3.300330033,4.173042148,2.094594595,0.993377483,2.19185147,0,22.04427697,19.51130562,15.37785589,14.53807793,11.79988685,11.2900679,9.931480483,7.646054487,4.663509829,6.259563222,7.364864865,8.145695364,4.706034038,0,24.87046632,26.53172867,25.83479789,20.96187981,24.1655217,11.36901942,16.16752637,12.32276743,13.05782752,10.29350396,7.905405405,10.92715232,16.18102114,0,148.4691474,128.0999271,125.3954306,104.3867805,104.9866645,105.4792357,101.7784279,71.93229901,71.10058832,80.12240924,94.45945946,105.0993377,91.2841671,0,32.40697127,18.23486506,21.00175747,19.9475953,6.546512568,5.368703616,5.466163677,5.122114171,4.807002439,4.033940743,3.648648649,3.57615894,0.257864879,0,29.20395667,25.34646244,22.23198594,22.73687769,17.21490342,15.00078952,13.16498576,10.24422834,12.19687186,11.1976631,10.2027027,8.940397351,7.735946364,0,11.68158267,12.21735959,14.85061511,18.42616854,17.13408228,21.00110532,33.25891139,34.29589489,24,14,14,8,9,0,3,3,2,2,2,2,2.84856417,3.414742781,2.008896542,3.268883016,2.297297297,2.185430464,1.998452811,0,10615,10968,11380,11831,12373,12666,12989,13471,13938,14378,14800,15100,15512
E05000236,0,Hackney,De Beauvoir,175.3265887,170.2615003,162.4192059,160.0106971,130.2934383,117.577994,124.5589563,111.7726443,105.2185961,99.4760479,94.30656934,106.8085106,170.9212057,147.8711882,30.05598664,26.722657,24.83841182,23.44446425,24.89520062,23.23045958,25.84721424,22.78320235,24.01477833,18.56287425,16.64233577,18.58156028,26.7618198,0,1.669777036,1.240694789,1.015697138,1.961133892,1.882111387,1.0063737,1.312874374,1.111375724,0.538793103,0.823353293,1.02189781,1.205673759,1.578261168,0,12.27777232,11.92975759,10.61865189,9.270814762,7.015142442,7.799396176,5.415606794,4.207350957,3.540640394,5.464071856,5.03649635,6.028368794,5.832704316,0,16.01021511,18.32410765,25.11542013,24.69245855,18.82111387,11.0701107,17.39558546,12.70143685,12.62315271,11.9760479,9.635036496,10.85106383,20.03705483,0,79.55996464,77.59114335,74.88457987,63.29113924,51.5869621,51.74438108,44.30951013,42.15289355,36.86884236,43.26347305,44.89051095,54.82269504,94.28394977,0,8.348885178,5.153655278,2.031394275,3.030843288,2.13876294,2.432069775,1.476983671,3.254743193,3.232758621,2.694610778,2.116788321,2.127659574,0.068620051,0,22.19821236,21.8553159,17.54385965,17.82848993,14.97134058,10.98624623,11.48765078,8.891005795,7.774014778,7.260479042,7.226277372,5.035460993,7.89130584,0,3.241331893,5.917159763,5.447830102,15.15421644,7.699546582,8.470311976,15.75449249,15.40049218,15,8,7,7,13,0,2,2,1,1,1,1,1.55903832,1.270143685,1.61637931,1.497005988,0.510948905,0.992907801,1.715501269,0,10181,10478,10830,11218,11689,11924,12187,12597,12992,13360,13700,14100,14573
E05000237,0,Hackney,Hackney Central,213.5949943,206.4365672,210.4541716,176.1343337,165.5387819,154.7598554,168.3851726,141.2961882,138.1821157,127.464392,127.5396825,109.1338583,108.0510696,114.5750232,41.90367842,44.40298507,40.57388285,36.70953912,39.99652959,36.75331382,35.44951001,37.36758695,34.03419782,34.03878651,24.12698413,23.54330709,29.77381136,0,1.422070535,1.865671642,1.553504523,1.429081815,1.648446989,1.893613359,1.278227524,1.501376262,1.227194633,1.126579223,1.507936508,1.653543307,1.154023696,0,18.39211225,13.24626866,16.44887142,12.50446588,12.49349297,9.726286796,8.351086493,6.339144216,5.236030434,4.264907057,4.047619048,4.803149606,3.539006001,0,20.4778157,20.89552239,21.93182857,17.32761701,16.48446989,10.41487347,12.01533873,10.25940445,11.6992555,9.817333226,6.19047619,9.763779528,10.23234344,0,88.16837315,84.04850746,87.36178379,67.61343337,63.24830817,64.72714753,73.37025991,45.29151722,44.83351059,48.60384646,50.23809524,48.34645669,48.8536698,0,7.77398559,7.276119403,7.767522617,9.378349411,2.689571404,3.098640041,5.112910098,3.336391692,4.254274728,5.069606502,3.253968254,4.015748031,0,0,26.54531665,23.4141791,20.74385452,18.84601643,15.18306438,15.83749354,12.95270558,11.84419051,10.96293872,8.851693892,9.365079365,9.133858268,6.693337437,0,6.636329162,8.48880597,11.78835785,10.09289032,11.71264966,11.27560682,18.15083085,23.10451247,23,14,27,7,6,0,2,3,2,2,2,1,1.704303366,2.252064392,2.945267119,1.367989056,1.349206349,1.25984252,1.923372827,0,10548,10720,10943,11196,11526,11618,11735,11989,12223,12427,12600,12700,12998
E05000238,0,Hackney,Hackney Downs,178.449583,170.060437,156.7523386,132.7551111,123.94994,96.75231069,114.2641888,100.9803922,103.2361167,93.02507837,78.61538462,81.22605364,76.02471368,80.01808318,31.74753601,30.59042306,28.69857415,28.58660058,28.80164581,26.54116849,28.96366985,24.91830065,26.28845386,24.13793103,17.15384615,21.6091954,18.76130199,0,0.947687642,1.580660158,1.453092362,1.68156474,1.028630207,1.102348851,0.669680228,1.14379085,1.757890531,1.567398119,1.692307692,1.455938697,1.431585292,0,14.68915845,16.55044166,13.53192262,8.407823701,9.000514315,8.22521835,7.282772476,4.248366013,5.113863364,6.739811912,6.153846154,4.674329502,5.274261603,0,25.77710387,28.54486285,19.61674689,18.05469511,13.71506943,6.698889172,7.868742675,8.41503268,9.029165002,8.855799373,6.230769231,7.126436782,8.966244726,0,58.47232752,51.78986518,54.40014531,45.40224799,39.94513972,31.37454422,33.73514147,25.16339869,28.68557731,27.03761755,28.23076923,28.96551724,28.33031947,0,19.42759666,13.38912134,10.98901099,7.876803257,7.80044574,4.409395404,3.097271053,3.349673203,2.876548142,3.134796238,3.923076923,2.222222222,0,0,22.83927218,19.15388192,18.16365453,14.78006903,13.28647351,11.36267277,12.13795413,11.51960784,9.588493807,8.542319749,6.461538462,7.432950192,5.424954792,0,3.316906748,6.973500697,8.809372446,6.195238517,9.514829419,6.020520648,19.92298677,20.50653595,19,12,7,7,6,0,1,1,1,2,1,1,0.585970199,1.715686275,1.278465841,0.940438871,1.846153846,0.996168582,1.356238698,0,10552,10755,11011,11299,11666,11793,11946,12240,12515,12760,13000,13050,13272
